storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,storm.year,basin,sst,sst.norm,sst.class
EP051990,ELIDA,26,561600,9856910516.511108,70,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP051991,UNNAMED,7,151200,422008401.31851846,30,1991,EPAC,28.28026766533399,1.007884784876957,high
EP051992,DARBY,31,669600,28333011787.129627,105,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP051993,DORA,26,561600,38099491931.92962,115,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP051994,EMILIA,37,799200,117267973936.77408,140,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP051995,DALILA,36,777600,6196318477.896296,55,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP051996,CRISTINA,10,216e3,2272154990.0259256,60,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP051997,UNNAMED,19,410400,1318960055.6888885,30,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP051998,DARBY,37,799200,47702021077.61111,100,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP051999,CALVIN,9,194400,867911006.5444442,35,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP052000,UNNAMED,7,151200,522364057.7296295,30,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP052001,DALILA,31,669600,12603641156.45185,65,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP052002,DOUGLAS,27,583200,20621065575.229626,90,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP052003,ENRIQUE,23,496800,3817558578.129629,55,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP052004,DARBY,24,518400,21834891133.72592,105,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP052005,EUGENE,15,324e3,2610717479.2370367,60,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP052006,DANIEL,48,1036800,93011680939.38518,130,2006,EPAC,28.404811687423074,1.012323428329573,high
EP052007,FIVE,7,151200,388556515.8481481,30,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP052008,FIVE,7,151200,422008401.31851846,30,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP052009,DOLORES,25,54e4,2243114342.1999993,50,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP052010,DARBY,38,820800,27922399083.059254,105,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP052011,EUGENE,43,928800,40127190835.82592,115,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP052012,EMILIA,44,950400,50824074520.46666,120,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP052013,ERICK,22,475200,9413948736.38148,70,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP052014,ELIDA,11,237600,1849043779.296296,45,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP052015,DOLORES,45,972e3,36695983154.72221,115,2015,EPAC,29.099918058260805,1.037096430598472,high
EP052016,DARBY,61,1317600,50027478522.5074,105,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP061966,FRANCESCA,43,928800,21419131985.73703,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP061967,FRANCENE,15,324e3,4019740303.499999,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP061968,FERNANDA,41,885600,14158970029.255552,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP061969,FLORENCE,23,496800,4295442656.277777,60,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP061970,GRETCHEN,29,626400,5441996840.696295,45,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP061971,FRANCESCA,23,496800,17312269738.75926,100,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP061972,FERNANDA,49,1058400,38128164976.618515,100,1972,EPAC,28.230301873237256,1.006104046370003,high
EP061973,FLORENCE,23,496800,8283201486.855554,80,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP061974,FRANCESCA,23,496800,9063622946.785185,65,1974,EPAC,27.589341397993177,0.983260757955944,low
EP061975,FRANCENE,11,237600,1473720976.3814812,45,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP061976,FERNANDA,21,453600,1947561420.0222216,35,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP061977,FLORENCE,17,367200,10042917703.851849,90,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP061978,FICO,80,1728e3,179876669824.37402,120,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP061979,FEFA,17,367200,17617380342.499996,100,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP061980,FRANK,18,388800,1743909282.1037033,45,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP061981,FERNANDA,27,583200,19786974057.292587,90,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP061982,FABIO,32,691200,11090954247.544443,70,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP061983,FLOSSIE,19,410400,2316634969.607407,50,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP061984,FAUSTO,27,583200,30252267765.599995,95,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP061985,FEFA,18,388800,3840717575.7629623,60,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP061986,FRANK,38,820800,13511253301.796295,75,1986,EPAC,28.09331911277307,1.001222096817894,high
EP061987,FERNANDA,30,648e3,5129534174.214814,55,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP061988,FABIO,49,1058400,43818293934.814804,120,1988,EPAC,27.52822017159195,0.981082449219555,low
EP061989,DALILIA,42,907200,28974479261.259254,80,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP061990,UNNAMED,17,367200,1249483062.7888887,30,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP061991,ENRIQUE,26,561600,5961052470.192592,65,1991,EPAC,28.28026766533399,1.007884784876957,high
EP061992,ESTELLE,34,734400,54137281594.581474,120,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP061993,EUGENE,38,820800,54455258308.118515,110,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP061994,FABIO,21,453600,1561578126.133333,40,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP061995,ERICK,26,561600,3772343392.2740736,55,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP061996,UNNAMED,6,129600,409509894.6592592,30,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP061997,DOLORES,30,648e3,17106411982.018515,80,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP061998,ESTELLE,41,885600,37951715470.84074,115,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP061999,UNNAMED,6,129600,320182332.3592592,30,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP062000,DANIEL,54,1166400,62199185992.940735,110,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP062001,UNNAMED,7,151200,488912172.25925916,30,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP062002,ELIDA,35,756e3,55520939802.38888,140,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP062003,FELICIA,28,604800,2507053394.592592,45,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP062004,UNNAMED,4,86400,183801568.5185185,25,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP062005,FERNANDA,33,712800,17841250652.95555,75,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP062006,EMILIA,41,885600,7069743531.496296,55,2006,EPAC,28.404811687423074,1.012323428329573,high
EP062007,COSME,42,907200,6170218655.166666,65,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP062008,ELIDA,41,885600,24056316890.840736,90,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP062009,LANA,16,345600,3520902846.54074,55,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP062010,SIX,18,388800,882615132.0259259,30,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP062011,FERNANDA,29,626400,5521399118.296295,60,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP062012,FABIO,40,864e3,24859162142.129623,95,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP062013,FLOSSIE,23,496800,6339683701.34074,60,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP062014,FAUSTO,13,280800,1184049704.396296,40,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP062015,ENRIQUE,38,820800,3786312311.4814806,45,2015,EPAC,29.099918058260805,1.037096430598472,high
EP062016,ESTELLE,38,820800,12230523972.359257,60,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP071966,GRETCHEN,15,324e3,4019740303.499999,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP071967,GEORGETTE,21,453600,4073410361.5074067,45,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP071968,GWEN,15,324e3,1355352766.2555554,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP071969,GLENDA,17,367200,4866697931.233333,65,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP071970,HELGA,15,324e3,2038726998.007407,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP071971,GEORGETTE,29,626400,5615873124.514814,50,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP071972,GWEN,37,799200,38677364063.351845,110,1972,EPAC,28.230301873237256,1.006104046370003,high
EP071973,GLENDA,25,54e4,4628491098.433332,50,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP071974,GRETCHEN,17,367200,5454127744.218517,85,1974,EPAC,27.589341397993177,0.983260757955944,low
EP071975,GEORGETTE,15,324e3,1590618773.9592588,40,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP071976,GWEN,54,1166400,9317269111.34074,55,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP071977,GLENDA,15,324e3,1009805817.4407405,35,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP071978,GILMA,29,626400,28416090096.099995,100,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP071979,GUILLERMO,20,432e3,5257092462.766666,65,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP071980,GEORGETTE,15,324e3,3078676272.685185,65,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP071981,GREG,39,842400,9319474730.162962,65,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP071982,GILMA,28,604800,25320504079.111107,110,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP071983,GIL,51,1101600,22468271338.840736,80,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP071984,GENEVIEVE,30,648e3,28481155851.355553,100,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP071985,GUILLERMO,18,388800,2184297840.2740736,50,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP071986,GEORGETTE,8,172800,681903819.2037035,35,1986,EPAC,28.09331911277307,1.001222096817894,high
EP071987,GREG,28,604800,9417624767.75185,70,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP071988,GILMA,25,54e4,2025860888.2111106,45,1988,EPAC,27.52822017159195,0.981082449219555,low
EP071989,UNNAMED,14,302400,810564917.1666665,30,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP071990,FAUSTO,28,604800,12885960365.696293,75,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP071991,FEFA,40,864e3,47254280456.69999,105,1991,EPAC,28.28026766533399,1.007884784876957,high
EP071992,FRANK,42,907200,76239420208.93332,125,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP071993,FERNANDA,42,907200,81033700322.17036,125,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP071994,GILMA,40,864e3,77739976214.31851,140,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP071995,FLOSSIE,27,583200,12302574187.218515,70,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP071996,DOUGLAS,33,712800,56887320662.75554,115,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP071997,ENRIQUE,19,410400,18947000889.16296,100,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP071998,FRANK,15,324e3,1466368913.6407404,40,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP071999,DORA,72,1555200,121532537929.54071,120,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP072000,EMILIA,16,345600,3523108465.3629627,55,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP072001,FLOSSIE,28,604800,20313749352.666664,90,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP072002,UNNAMED,9,194400,614264841.9888887,30,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP072003,GUILLERMO,24,518400,4145460576.366666,50,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP072004,ESTELLE,27,583200,4768915496.781481,60,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP072005,GREG,19,410400,2643066555.2962956,45,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP072006,FABIO,21,453600,2256348055.1333327,45,2006,EPAC,28.404811687423074,1.012323428329573,high
EP072007,DALILA,34,734400,4252065486.1074066,50,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP072008,FAUSTO,33,712800,20654885063.837032,80,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP072009,ENRIQUE,20,432e3,3851010463.5999994,55,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP072010,ESTELLE,26,561600,4348745111.148148,55,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP072011,GREG,26,561600,9222427501.985184,75,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP072012,GILMA,33,712800,9293007304.296295,70,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP072013,GIL,32,691200,12756931664.596292,75,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP072014,GENEVIEVE,87,1879200,85103802255.44443,140,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP072015,FELICIA,22,475200,1158685087.9407403,35,2015,EPAC,29.099918058260805,1.037096430598472,high
EP072016,FRANK,39,842400,14417027431.455553,75,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP081966,HELGA,33,712800,12681205418.366663,75,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP081967,ILSA,25,54e4,6783013084.607406,60,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP081968,HYACINTH,19,410400,2649315808.6259255,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP081969,HEATHER,27,583200,4126345213.2407403,55,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP081970,IONE 2,17,367200,2335750332.733333,45,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP081971,HILARY,49,1058400,36082821122.14443,85,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP081972,HYACINTH,41,885600,42727247824.08888,110,1972,EPAC,28.230301873237256,1.006104046370003,high
EP081973,HEATHER,7,151200,1209781923.9888887,45,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP081974,HELGA,15,324e3,1488057498.7259254,40,1974,EPAC,27.589341397993177,0.983260757955944,low
EP081975,HILARY,19,410400,3778225042.4666657,50,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP081976,HYACINTH,31,669600,34169079190.729626,100,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP081977,HEATHER,15,324e3,7508661677.118518,75,1977,EPAC,27.953710215399155,0.9962465539707838,low
EP081978,HECTOR,32,691200,44451674139.92962,120,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP081979,HILDA,12,259200,1116778330.3185182,40,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP081980,HOWARD,30,648e3,25641054014.607403,90,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP081981,HILARY,29,626400,10344719879.359257,75,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP081982,HECTOR,22,475200,7535864309.259259,65,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP081983,HENRIETTE,42,907200,61715787867.73703,115,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP081984,HERNAN,19,410400,1983586527.4518511,45,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP081985,HILDA,11,237600,973045503.7370367,35,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP081986,HOWARD,9,194400,871954641.0518515,35,1986,EPAC,28.09331911277307,1.001222096817894,high
EP081987,HILARY,35,756e3,43194839014.399994,105,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP081988,HECTOR,41,885600,62405411352.81851,125,1988,EPAC,27.52822017159195,0.981082449219555,low
EP081989,ERICK,10,216e3,800272029.3296294,35,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP081990,GENEVIEVE,35,756e3,26081074969.640736,90,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP081991,GUILLERMO,28,604800,11251964421.566664,70,1991,EPAC,28.28026766533399,1.007884784876957,high
EP081992,GEORGETTE,48,1036800,50702397882.1074,95,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP081993,GREG,56,1209600,84443587021.32591,115,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP081994,LI,70,1512e3,11090954247.544443,65,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP081995,GIL,28,604800,7723341909.148148,55,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP081996,ELIDA,29,626400,4313455209.992592,55,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP081997,FELICIA,33,712800,46599211666.49999,115,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP081998,GEORGETTE,26,561600,27246744517.18518,100,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP081999,EUGENE,39,842400,32864823260.522213,95,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP082000,FABIO,19,410400,2089456230.918518,45,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP082001,GIL,23,496800,15879352710.588886,85,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP082002,FAUSTO,51,1101600,50449486923.82592,125,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP082003,HILDA,18,388800,1588780758.2740736,35,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP082004,FRANK,18,388800,7439184684.218517,75,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP082005,HILARY,34,734400,22224918062.12222,90,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP082006,GILMA,17,367200,1076709588.3814812,35,2006,EPAC,28.404811687423074,1.012323428329573,high
EP082007,ERICK,7,151200,709106451.3444442,35,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP082008,GENEVIEVE,40,864e3,9551432309.633333,65,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP082009,FELICIA,33,712800,57850073278.65555,125,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP082010,EIGHT,12,259200,617940873.3592591,30,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP082011,EIGHT,9,194400,435609717.38888884,30,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP082012,HECTOR,36,777600,3462821550.888888,45,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP082013,HENRIETTE,41,885600,25243307420.33333,90,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP082014,HERNAN,22,475200,5435012381.092592,65,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP082015,EIGHT,16,345600,1103177014.248148,30,2015,EPAC,29.099918058260805,1.037096430598472,high
EP082016,GEORGETTE,37,799200,28199204245.248142,115,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP091966,IONE,11,237600,1393583492.5074072,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP091967,JEWEL,17,367200,8813652813.599997,75,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP091968,IVA,21,453600,4073410361.5074067,45,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP091969,IRAH,15,324e3,3353643419.188888,45,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP091970,IONE 1,5,108e3,807256488.9333332,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP091971,ILSA,36,777600,24611765230.903698,100,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP091972,IVA,33,712800,4121198769.3222213,45,1972,EPAC,28.230301873237256,1.006104046370003,high
EP091973,IRAH,21,453600,17232867461.159256,95,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP091974,IONE,42,907200,31625265482.433327,100,1974,EPAC,27.589341397993177,0.983260757955944,low
EP091975,ILSA,35,756e3,38968505747.88518,90,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP091976,IVA,37,799200,45839375982.24444,115,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP091978,IVA,17,367200,7787672458.129629,65,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP091979,IGNACIO,29,626400,34872303991.88148,125,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP091980,ISIS,24,518400,17124056932.596292,85,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP091981,IRWIN,15,324e3,1652376100.981481,45,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP091982,IVA,30,648e3,2167388095.97037,35,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP091983,ISMAEL,24,518400,14276970636.244442,85,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP091984,ISELLE,36,777600,40268718043.585175,115,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP091985,IGNACIO,25,54e4,43418709324.855545,115,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP091986,ISIS,18,388800,2973174172.355555,45,1986,EPAC,28.09331911277307,1.001222096817894,high
EP091987,IRWIN,23,496800,7617839808.818519,55,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP091988,IVA,36,777600,22004453227.128174,90,1988,EPAC,27.52822017159195,0.981082449219555,low
EP091989,FLOSSIE,19,410400,1521141781.059259,35,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP091990,HERNAN,47,1015200,97233602968.25555,135,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP091991,HILDA,26,561600,4990580188.414814,55,1991,EPAC,28.28026766533399,1.007884784876957,high
EP091992,HOWARD,19,410400,4379256171.522222,55,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP091993,HILARY,41,885600,35377390702.170364,105,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP091994,HECTOR,12,259200,2513670251.059259,55,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP091995,HENRIETTE,29,626400,17064505224.396292,85,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP091996,FAUSTO,20,432e3,24498911067.83333,105,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP091997,GUILLERMO,99,2138400,132334923714.5111,140,1997,EPAC,28.82851453349538,1.0274238388673704,high
EP091998,HOWARD,40,864e3,90602777582.38147,130,1998,EPAC,28.257952934692085,1.0070895067785048,high
EP091999,UNNAMED,8,172800,501410678.9185184,30,1999,EPAC,27.691887050359497,0.9869153981452937,low
EP092000,GILMA,25,54e4,8273276202.155554,70,2000,EPAC,27.900521896065296,0.99435096732273065,low
EP092001,HENRIETTE,17,367200,3831159894.1999993,55,2001,EPAC,28.129445983255575,1.0025096278807337,high
EP092002,GENEVIEVE,26,561600,6398132600.129628,60,2002,EPAC,28.284600521932262,1.0080392042159863,high
EP092003,IGNACIO,22,475200,14807789566.125923,90,2003,EPAC,28.254793315618286,1.0069769006310605,high
EP092004,UNNAMED,19,410400,905774129.6592591,30,2004,EPAC,28.33148153727362,1.0097100038923295,high
EP092005,IRWIN,34,734400,2332074301.3629622,45,2005,EPAC,28.126920968308646,1.0024196384868314,high
EP092006,HECTOR,35,756e3,26464117438.433327,95,2006,EPAC,28.404811687423074,1.012323428329573,high
EP092007,FLOSSIE,32,691200,72667420526.34442,120,2007,EPAC,27.97511602898294,0.9970094390351799,low
EP092008,HERNAN,41,885600,29218200141.11481,105,2008,EPAC,28.041740312599497,0.9993838720693753,low
EP092009,NINE,25,54e4,1583634314.3555553,30,2009,EPAC,28.47301643724279,1.0147541878405197,high
EP092010,FRANK,30,648e3,15406982679.496294,80,2010,EPAC,27.728333147888925,0.9882143061896853,low
EP092011,HILARY,50,108e4,96678154628.19258,125,2011,EPAC,27.826611549024744,0.9917168651597422,low
EP092012,ILEANA,47,1015200,13545807996.677774,75,2012,EPAC,28.286013922030037,1.0080895765982545,high
EP092013,IVO,31,669600,2290535146.877777,40,2013,EPAC,28.117869567871093,1.0020970542421985,high
EP092014,ISELLE,45,972e3,64444505953.96295,120,2014,EPAC,28.584473814581433,1.0187264343592333,high
EP092015,GUILLERMO,50,108e4,32209754470.322216,95,2015,EPAC,29.099918058260805,1.037096430598472,high
EP092016,HOWARD,29,626400,3930045138.062962,50,2016,EPAC,28.51001061859502,1.0160726291281035,high
EP101966,JOYCE,23,496800,1944988198.0629628,45,1966,EPAC,27.947810515986163,0.9960362936810273,low
EP101967,KATRINA,17,367200,13815996302.399996,75,1967,EPAC,27.75813791038346,0.9892765226789563,low
EP101968,JOANNE,29,626400,10055048607.374071,75,1968,EPAC,27.847488074755148,0.9924608868533756,low
EP101969,JENNIFER,15,324e3,8238353904.137037,65,1969,EPAC,27.96487552522163,0.9966444761553147,low
EP101970,JOYCE,25,54e4,3385624892.1111107,50,1970,EPAC,27.735051199177466,0.9884537318471038,low
EP101971,JEWEL,21,453600,4244713423.366666,60,1971,EPAC,27.3298569041157,0.9740129503897097,low
EP101972,JOANNE,29,626400,24401496236.518513,85,1972,EPAC,28.230301873237256,1.006104046370003,high
EP101973,JENNIFER,19,410400,1561578126.133333,35,1973,EPAC,27.48659339310769,0.9795989060942133,low
EP101974,JOYCE,23,496800,13410897645.385181,75,1974,EPAC,27.589341397993177,0.983260757955944,low
EP101975,JEWEL,31,669600,8558168633.359259,65,1975,EPAC,27.203695520925407,0.9695166655574273,low
EP101976,JOANNE,41,885600,3333425246.651851,45,1976,EPAC,28.024131602266408,0.9987563125485089,low
EP101978,JOHN,50,108e4,23828770549.01481,90,1978,EPAC,27.803975766592654,0.9909101450474339,low
EP101979,JIMENA,13,280800,2927591383.3629627,55,1979,EPAC,27.96334208096321,0.9965898255008439,low
EP101980,JAVIER,26,561600,23183994646.651848,100,1980,EPAC,27.926280364618975,0.9952689773233506,low
EP101981,JOVA,27,583200,13961567144.666664,75,1981,EPAC,27.746416590335595,0.9888587847609592,low
EP101982,JOHN,35,756e3,33429461679.01111,100,1982,EPAC,28.11022330142576,1.0018245477828338,high
EP101983,JULIETTE,31,669600,3882624333.3851843,50,1983,EPAC,28.34579510375531,1.0102201272774733,high
EP101984,JULIO,23,496800,3203293736.1407404,55,1984,EPAC,27.740291252043416,0.9886404828926753,low
EP101985,JIMENA,37,799200,34393684707.45925,115,1985,EPAC,27.78692408280941,0.9903024374809765,low
EP101986,JAVIER,44,950400,68614595940.5111,115,1986,EPAC,28.09331911277307,1.001222096817894,high
EP101987,JOVA,34,734400,20059367981.837032,90,1987,EPAC,28.47487912885754,1.0148205725918822,high
EP101988,JOHN,19,410400,1369689288.5999997,35,1988,EPAC,27.52822017159195,0.981082449219555,low
EP101989,GIL,27,583200,10430739013.425922,75,1989,EPAC,27.838754871117807,0.9921496428731746,low
EP101990,ISELLE,41,885600,57330282442.88518,105,1990,EPAC,28.411626754537988,1.0125663115488666,high
EP101991,UNNAMED,7,151200,455460286.7888888,30,1991,EPAC,28.28026766533399,1.007884784876957,high
EP101992,ISIS,21,453600,4940953764.914814,55,1992,EPAC,28.297883987426758,1.0085126156744906,high
EP101993,IRWIN,6,129600,1677373114.2999997,60,1993,EPAC,28.240497085125778,1.0064673950858865,high
EP101994,JOHN,121,2613600,209216179000.71106,150,1994,EPAC,28.348828755213976,1.0103282440458148,high
EP101995,ISMAEL,13,280800,6480843305.962961,70,1995,EPAC,28.128978079542918,1.0024929521887511,high
EP101996,GENEVIEVE,46,993600,5290176745.099998,45,1996,EPAC,28.018909272428267,0.9985701931366364,low
EP101997,HILDA,21,453600,2963248887.655555,45,1997,EPAC,28.82851453349538,1.0274238388673704,high
