storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class
AL102011,TEN,9,194400,681168612.9296294,30,29.444444444444443,869.4444444444445,2011,NATL,27.906829222854302,1.0100036023744168,high
AL112011,JOSE,13,280800,1654214116.6666663,40,34.61538461538461,1215.3846153846155,2011,NATL,27.906829222854302,1.0100036023744168,high
AL122011,KATIA,64,1382400,74877450586.21109,120,66.796875,4969.921875,2011,NATL,27.906829222854302,1.0100036023744168,high
AL132011,LEE,20,432e3,2944868730.803703,50,34.75,1291.25,2011,NATL,27.906829222854302,1.0100036023744168,high
AL142011,MARIA,41,885600,15405512266.948145,70,48.78048780487805,2456.0975609756097,2011,NATL,27.906829222854302,1.0100036023744168,high
AL152011,NATE,22,475200,7027469170.737037,65,45.22727272727273,2164.7727272727275,2011,NATL,27.906829222854302,1.0100036023744168,high
AL162011,OPHELIA,58,1252800,48671390549.977776,120,53.275862068965516,3550.862068965517,2011,NATL,27.906829222854302,1.0100036023744168,high
AL172011,PHILIPPE,65,1404e3,28417560508.648144,80,49,2607.3076923076924,2011,NATL,27.906829222854302,1.0100036023744168,high
AL182011,RINA,30,648e3,24652569179.11481,100,53.166666666666664,3585.8333333333335,2011,NATL,27.906829222854302,1.0100036023744168,high
AL192011,SEAN,28,604800,8205637224.94074,55,45.357142857142854,2103.5714285714284,2011,NATL,27.906829222854302,1.0100036023744168,high
AL202011,UNNAMED,14,302400,1477764610.8888884,40,32.142857142857146,1060.7142857142858,2011,NATL,27.906829222854302,1.0100036023744168,high
AL012012,ALBERTO,20,432e3,2692692978.7962956,50,34.25,1226.25,2012,NATL,27.974855841572282,1.0124656208794156,high
AL022012,BERYL,31,669600,5583891651.592591,60,37.41935483870968,1475.8064516129032,2012,NATL,27.974855841572282,1.0124656208794156,high
AL032012,CHRIS,31,669600,8565153092.96296,75,40.96774193548387,1864.516129032258,2012,NATL,27.974855841572282,1.0124656208794156,high
AL042012,DEBBY,17,367200,3949160501.1888885,55,41.470588235294116,1780.8823529411766,2012,NATL,27.974855841572282,1.0124656208794156,high
AL052012,ERNESTO,36,777600,14512604247.085182,80,48.19444444444444,2485.4166666666665,2012,NATL,27.974855841572282,1.0124656208794156,high
AL062012,FLORENCE,21,453600,2777609303.4518514,50,33.333333333333336,1185.7142857142858,2012,NATL,27.974855841572282,1.0124656208794156,high
AL072012,HELENE,38,820800,2871715706.533333,40,29.210526315789473,861.8421052631579,2012,NATL,27.974855841572282,1.0124656208794156,high
AL082012,GORDON,25,54e4,19650960896.588886,95,58.2,3775,2012,NATL,27.974855841572282,1.0124656208794156,high
AL092012,ISAAC,48,1036800,17372924256.37037,70,46.041666666666664,2310.4166666666665,2012,NATL,27.974855841572282,1.0124656208794156,high
AL102012,JOYCE,12,259200,945842871.5962961,35,29.583333333333332,885.4166666666666,2012,NATL,27.974855841572282,1.0124656208794156,high
AL112012,KIRK,22,475200,15897365264.303701,90,58.18181818181818,3652.2727272727275,2012,NATL,27.974855841572282,1.0124656208794156,high
AL122012,LESLIE,59,1274400,30775367029.603703,70,53.47457627118644,3030.084745762712,2012,NATL,27.974855841572282,1.0124656208794156,high
AL132012,MICHAEL,42,907200,40553242871.65184,100,59.523809523809526,4205.952380952381,2012,NATL,27.974855841572282,1.0124656208794156,high
AL142012,NADINE,96,2073600,47943536338.64444,80,52.8125,2932.2916666666665,2012,NATL,27.974855841572282,1.0124656208794156,high
AL152012,OSCAR,13,280800,2172534539.8888884,45,36.92307692307692,1423.076923076923,2012,NATL,27.974855841572282,1.0124656208794156,high
AL162012,PATTY,11,237600,1399832745.8370366,40,34.54545454545455,1213.6363636363637,2012,NATL,27.974855841572282,1.0124656208794156,high
AL172012,RAFAEL,56,1209600,24158142959.799995,80,48.214285714285715,2549.1071428571427,2012,NATL,27.974855841572282,1.0124656208794156,high
AL182012,SANDY,40,864e3,32355325312.588882,100,58.875,3870.625,2012,NATL,27.974855841572282,1.0124656208794156,high
AL192012,TONY,20,432e3,2504112569.4962955,45,33.5,1170,2012,NATL,27.974855841572282,1.0124656208794156,high
AL012013,ANDREA,13,280800,3166165819.2999997,55,42.69230769230769,1859.6153846153845,2013,NATL,27.887644722547787,1.0093092771873953,high
AL022013,BARRY,21,453600,1836912875.7740736,40,29.761904761904763,922.6190476190476,2013,NATL,27.887644722547787,1.0093092771873953,high
AL032013,CHANTAL,13,280800,3318721121.17037,55,43.07692307692308,1907.6923076923076,2013,NATL,27.887644722547787,1.0093092771873953,high
AL042013,DORIAN,51,1101600,5611829490.007406,50,31.372549019607842,1048.0392156862745,2013,NATL,27.887644722547787,1.0093092771873953,high
AL052013,ERIN,20,432e3,2060415583.092592,40,31.75,1041.25,2013,NATL,27.887644722547787,1.0093092771873953,high
AL062013,FERNAND,6,129600,1108323458.1666665,50,37.5,1495.8333333333333,2013,NATL,27.887644722547787,1.0093092771873953,high
AL072013,GABRIELLE,36,777600,3823807831.4592586,55,30.555555555555557,1008.3333333333334,2013,NATL,27.887644722547787,1.0093092771873953,high
AL082013,EIGHT,4,86400,250705339.4592592,30,27.5,762.5,2013,NATL,27.887644722547787,1.0093092771873953,high
AL092013,HUMBERTO,46,993600,17064872827.533329,80,44.34782608695652,2229.3478260869565,2013,NATL,27.887644722547787,1.0093092771873953,high
AL102013,INGRID,21,453600,9465045572.429628,75,47.61904761904762,2583.3333333333335,2013,NATL,27.887644722547787,1.0093092771873953,high
AL112013,JERRY,33,712800,4317498844.499999,45,35,1240.1515151515152,2013,NATL,27.887644722547787,1.0093092771873953,high
AL122013,KAREN,13,280800,3234172399.6518517,55,42.30769230769231,1861.5384615384614,2013,NATL,27.887644722547787,1.0093092771873953,high
AL132013,LORENZO,21,453600,2513670251.0592585,45,32.38095238095238,1116.6666666666667,2013,NATL,27.887644722547787,1.0093092771873953,high
AL142013,MELISSA,26,561600,7501677217.514814,55,45.19230769230769,2085.576923076923,2013,NATL,27.887644722547787,1.0093092771873953,high
AL152013,UNNAMED,16,345600,4157959083.025925,55,43.4375,1935.9375,2013,NATL,27.887644722547787,1.0093092771873953,high
AL012014,ARTHUR,45,972e3,18507347537.266663,85,44,2312.222222222222,2014,NATL,27.81893762890922,1.0068226309428698,high
AL022014,TWO,17,367200,947680887.2814813,30,25.88235294117647,691.1764705882352,2014,NATL,27.81893762890922,1.0068226309428698,high
AL032014,BERTHA,46,993600,11769549638.514812,70,41.84782608695652,1851.6304347826087,2014,NATL,27.81893762890922,1.0068226309428698,high
AL042014,CRISTOBAL,39,842400,23671804009.499996,75,56.53846153846154,3354.4871794871797,2014,NATL,27.81893762890922,1.0068226309428698,high
AL052014,DOLLY,11,237600,1289551804.7259257,45,31.818181818181817,1095.4545454545455,2014,NATL,27.81893762890922,1.0068226309428698,high
AL062014,EDOUARD,47,1015200,37632268344.75555,105,54.255319148936174,3595.744680851064,2014,NATL,27.81893762890922,1.0068226309428698,high
AL072014,FAY,13,280800,6148162466.944443,70,51.92307692307692,2832.6923076923076,2014,NATL,27.81893762890922,1.0068226309428698,high
AL082014,GONZALO,35,756e3,80546258562.45924,125,82.85714285714286,7768.571428571428,2014,NATL,27.81893762890922,1.0068226309428698,high
AL092014,HANNA,36,777600,1799049752.6592588,35,24.72222222222222,636.1111111111111,2014,NATL,27.81893762890922,1.0068226309428698,high
AL012015,ANA,27,583200,4119728356.774073,50,35.370370370370374,1321.2962962962963,2015,NATL,27.99822065781574,1.0133112400067719,high
AL022015,BILL,21,453600,1906022265.5370367,50,25.952380952380953,825,2015,NATL,27.99822065781574,1.0133112400067719,high
AL032015,CLAUDETTE,15,324e3,2042403029.3777773,45,34,1223.3333333333333,2015,NATL,27.99822065781574,1.0133112400067719,high
AL042015,DANNY,31,669600,24696313952.42222,110,54.193548387096776,3556.451612903226,2015,NATL,27.99822065781574,1.0133112400067719,high
AL052015,ERIKA,16,345600,3303649392.5518513,45,40.9375,1689.0625,2015,NATL,27.99822065781574,1.0133112400067719,high
AL062015,FRED,31,669600,9532684549.644442,75,42.58064516129032,2006.4516129032259,2015,NATL,27.99822065781574,1.0133112400067719,high
AL072015,GRACE,17,367200,2758493940.3259254,50,36.470588235294116,1391.1764705882354,2015,NATL,27.99822065781574,1.0133112400067719,high
AL082015,HENRI,13,280800,2146067114.0222216,45,36.92307692307692,1419.2307692307693,2015,NATL,27.99822065781574,1.0133112400067719,high
AL092015,NINE,19,410400,850266055.9666666,30,24.473684210526315,606.578947368421,2015,NATL,27.99822065781574,1.0133112400067719,high
AL102015,IDA,51,1101600,5423616683.844443,45,31.764705882352942,1050.9803921568628,2015,NATL,27.99822065781574,1.0133112400067719,high
AL112015,JOAQUIN,74,1598400,91752640195.03331,135,57.770270270270274,4498.310810810811,2015,NATL,27.99822065781574,1.0133112400067719,high
AL122015,KATE,20,432e3,10230395303.74074,75,53,2970,2015,NATL,27.99822065781574,1.0133112400067719,high
AL012016,ALEX,41,885600,21662117659.318516,75,55.1219512195122,3109.756097560976,2016,NATL,28.036717139083887,1.0147045041590363,high
AL022016,BONNIE,55,1188e3,3682280623.6999993,40,27.545454545454547,780.4545454545455,2016,NATL,28.036717139083887,1.0147045041590363,high
AL032016,COLIN,14,302400,3598099505.318518,50,43.57142857142857,1935.7142857142858,2016,NATL,28.036717139083887,1.0147045041590363,high
AL042016,DANIELLE,11,237600,919375445.7296294,40,29.545454545454547,902.2727272727273,2016,NATL,28.036717139083887,1.0147045041590363,high
AL052016,EARL,18,388800,7628132696.655554,75,49.166666666666664,2584.722222222222,2016,NATL,28.036717139083887,1.0147045041590363,high
AL062016,FIONA,31,669600,4264563992.7666655,45,34.354838709677416,1242.741935483871,2016,NATL,28.036717139083887,1.0147045041590363,high
AL072016,GASTON,53,1144800,60356391466.97407,105,65,4808.962264150943,2016,NATL,28.036717139083887,1.0147045041590363,high
AL082016,EIGHT,21,453600,1444312725.418518,30,28.333333333333332,810.7142857142857,2016,NATL,28.036717139083887,1.0147045041590363,high
AL092016,HERMINE,45,972e3,15030189464.03333,70,44.333333333333336,2163.8888888888887,2016,NATL,28.036717139083887,1.0147045041590363,high
AL102016,IAN,21,453600,5601904205.307406,55,44.04761904761905,1979.7619047619048,2016,NATL,28.036717139083887,1.0147045041590363,high
AL112016,JULIA,33,712800,3984450402.3444433,45,33.18181818181818,1146.2121212121212,2016,NATL,28.036717139083887,1.0147045041590363,high
AL122016,KARL,54,1166400,10872230381.007406,60,37.96296296296296,1555.5555555555557,2016,NATL,28.036717139083887,1.0147045041590363,high
AL132016,LISA,30,648e3,4626653082.748147,45,36.666666666666664,1373.3333333333333,2016,NATL,28.036717139083887,1.0147045041590363,high
AL142016,MATTHEW,47,1015200,176267909828.08148,145,101.27659574468085,11069.148936170213,2016,NATL,28.036717139083887,1.0147045041590363,high
AL152016,NICOLE,62,1339200,60328453628.55925,120,63.46774193548387,4383.467741935484,2016,NATL,28.036717139083887,1.0147045041590363,high
AL162016,OTTO,36,777600,17968073735.23333,100,45.416666666666664,2560.4166666666665,2016,NATL,28.036717139083887,1.0147045041590363,high
EP011986,AGATHA,31,669600,6301452975.088888,65,36.774193548387096,1509.6774193548388,1986,EPAC,28.09331911277307,0.99585678769749,low
EP021986,BLAS,7,151200,582283369.0666665,35,30,914.2857142857143,1986,EPAC,28.09331911277307,0.99585678769749,low
EP031986,CELIA,25,54e4,9876025879.637035,75,45.2,2340,1986,EPAC,28.09331911277307,0.99585678769749,low
EP041986,DARBY,17,367200,1289184201.5888886,35,29.11764705882353,860.2941176470588,1986,EPAC,28.09331911277307,0.99585678769749,low
EP051986,ESTELLE,40,864e3,59535533661.97035,115,67.25,5492.5,1986,EPAC,28.09331911277307,0.99585678769749,low
EP061986,FRANK,38,820800,13511253301.796295,75,42.5,2126.9736842105262,1986,EPAC,28.09331911277307,0.99585678769749,low
EP071986,GEORGETTE,8,172800,681903819.2037035,35,30.625,940.625,1986,EPAC,28.09331911277307,0.99585678769749,low
EP081986,HOWARD,9,194400,871954641.0518515,35,31.11111111111111,1e3,1986,EPAC,28.09331911277307,0.99585678769749,low
EP091986,ISIS,18,388800,2973174172.355555,45,36.666666666666664,1408.3333333333333,1986,EPAC,28.09331911277307,0.99585678769749,low
EP101986,JAVIER,44,950400,68614595940.5111,115,72.27272727272727,5944.318181818182,1986,EPAC,28.09331911277307,0.99585678769749,low
EP111986,KAY,24,518400,2244584754.7481475,40,30.833333333333332,977.0833333333334,1986,EPAC,28.09331911277307,0.99585678769749,low
EP121986,LESTER,14,302400,2095337881.1111104,45,36.42857142857143,1350,1986,EPAC,28.09331911277307,0.99585678769749,low
EP131986,MADELINE,28,604800,6453640673.822221,60,39.642857142857146,1698.2142857142858,1986,EPAC,28.09331911277307,0.99585678769749,low
EP141986,NEWTON,23,496800,11412606992.45185,75,50,2802.1739130434785,1986,EPAC,28.09331911277307,0.99585678769749,low
EP151986,ORLENE,17,367200,8357457320.537035,70,49.705882352941174,2772.0588235294117,1986,EPAC,28.09331911277307,0.99585678769749,low
EP161986,PAINE,20,432e3,10695045668.955553,85,46.5,2692.5,1986,EPAC,28.09331911277307,0.99585678769749,low
EP171986,ROSLYN,28,604800,59023830095.214806,125,78.92857142857143,7178.571428571428,1986,EPAC,28.09331911277307,0.99585678769749,low
CP011987,OKA,16,345600,3330852024.692592,50,39.6875,1648.4375,1987,EPAC,28.47487912885754,1.009382392500766,high
CP021987,PEKE,25,54e4,35540606495.01481,90,74,5858,1987,EPAC,28.47487912885754,1.009382392500766,high
EP011987,ADRIAN,8,172800,794757982.2740738,40,31.25,1012.5,1987,EPAC,28.47487912885754,1.009382392500766,high
EP021987,BEATRIZ,15,324e3,1929916469.444444,45,34,1200,1987,EPAC,28.47487912885754,1.009382392500766,high
EP031987,CALVIN,19,410400,3732274650.3370366,55,38.1578947368421,1553.9473684210527,1987,EPAC,28.47487912885754,1.009382392500766,high
EP041987,DORA,21,453600,3220571083.5814805,50,35.95238095238095,1344.047619047619,1987,EPAC,28.47487912885754,1.009382392500766,high
EP051987,EUGENE,19,410400,9896244052.174072,85,48.68421052631579,2769.7368421052633,1987,EPAC,28.47487912885754,1.009382392500766,high
EP061987,FERNANDA,30,648e3,5129534174.214814,55,35.666666666666664,1385,1987,EPAC,28.47487912885754,1.009382392500766,high
EP071987,GREG,28,604800,9417624767.75185,70,43.75,2143.75,1987,EPAC,28.47487912885754,1.009382392500766,high
EP081987,HILARY,35,756e3,43194839014.399994,105,66.85714285714286,5082.857142857143,1987,EPAC,28.47487912885754,1.009382392500766,high
EP091987,IRWIN,23,496800,7617839808.818519,55,46.73913043478261,2264.1304347826085,1987,EPAC,28.47487912885754,1.009382392500766,high
EP101987,JOVA,34,734400,20059367981.837032,90,50.88235294117647,3014.705882352941,1987,EPAC,28.47487912885754,1.009382392500766,high
EP111987,KNUT,9,194400,812035329.7148145,35,30.555555555555557,958.3333333333334,1987,EPAC,28.47487912885754,1.009382392500766,high
EP121987,LIDIA,21,453600,9133099939.685183,75,48.333333333333336,2575,1987,EPAC,28.47487912885754,1.009382392500766,high
EP131987,MAX,29,626400,68289267164.23333,135,78.10344827586206,7457.758620689655,1987,EPAC,28.47487912885754,1.009382392500766,high
EP141987,NORMA,25,54e4,5804453533.814815,65,39.2,1684,1987,EPAC,28.47487912885754,1.009382392500766,high
EP151987,OTIS,28,604800,37966419596.32222,100,66.96428571428571,5311.607142857143,1987,EPAC,28.47487912885754,1.009382392500766,high
EP161987,PILAR,5,108e3,443696986.4037036,35,31,965,1987,EPAC,28.47487912885754,1.009382392500766,high
EP171987,RAMON,27,583200,55034968455.225914,120,75.74074074074075,6895.37037037037,1987,EPAC,28.47487912885754,1.009382392500766,high
EP181987,SELMA,18,388800,1519671368.5111105,35,30,919.4444444444445,1987,EPAC,28.47487912885754,1.009382392500766,high
CP011988,ULEKI,63,1360800,100401606803.24072,110,76.58730158730158,6293.253968253968,1988,EPAC,27.52822017159195,0.9758250636410749,low
CP021988,WILA,20,432e3,1159420294.2148147,35,26.5,715,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP011988,ALETTA,20,432e3,5241653131.01111,60,38.25,1753.75,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP021988,BUD,9,194400,1276318091.7925923,45,35.55555555555556,1294.4444444444443,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP031988,CARLOTTA,28,604800,7966695185.866666,65,40.714285714285715,1885.7142857142858,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP041988,DANIEL,30,648e3,6952110527.6444435,55,41,1765,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP051988,EMILIA,25,54e4,4447630355.01111,60,35.4,1391,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP061988,FABIO,49,1058400,43818293934.814804,120,54.285714285714285,3736.734693877551,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP071988,GILMA,25,54e4,2025860888.2111106,45,28.2,851,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP081988,HECTOR,41,885600,62405411352.81851,125,68.65853658536585,5609.1463414634145,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP091988,IVA,36,777600,22004453227.128174,90,48.5,2948.222222222222,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP101988,JOHN,19,410400,1369689288.5999997,35,28.42105263157895,826.3157894736842,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP111988,KRISTY,35,756e3,14659645501.899996,80,44.142857142857146,2350.714285714286,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP121988,LANE,38,820800,25564592562.1037,90,53.421052631578945,3330.2631578947367,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP131988,MIRIAM,42,907200,5782397345.592591,60,30.476190476190474,1119.047619047619,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP141988,UNNAMED,14,302400,977824344.5185183,30,28.571428571428573,821.4285714285714,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP151988,UNNAMED,10,216e3,459503921.29629624,25,25,625,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP161988,UNNAMED,5,108e3,184904377.92962962,25,23,535,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP171988,UNNAMED,12,259200,651760361.9666666,30,26.25,693.75,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP181988,UNNAMED,9,194400,513909185.5777777,30,26.666666666666668,716.6666666666666,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP191988,UNNAMED,13,280800,831518295.9777776,30,27.692307692307693,773.0769230769231,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP201988,UNNAMED,7,151200,355104630.37777776,30,25.714285714285715,664.2857142857143,1988,EPAC,27.52822017159195,0.9758250636410749,low
EP011989,ADOLPH,21,453600,4992418204.099999,55,40.714285714285715,1770.2380952380952,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP021989,BARBARA,22,475200,7495427964.185184,70,42.72727272727273,2111.3636363636365,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP031989,COSME,23,496800,7125619208.325925,75,41.30434782608695,1963.0434782608695,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP041989,UNNAMED,8,172800,534862564.3888888,30,28.125,796.875,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP051989,UNNAMED,20,432e3,1186622926.3555553,30,27,735,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP061989,DALILIA,42,907200,28974479261.259254,80,57.61904761904762,3590.4761904761904,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP071989,UNNAMED,14,302400,810564917.1666665,30,26.785714285714285,723.2142857142857,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP081989,ERICK,10,216e3,800272029.3296294,35,29.5,887.5,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP091989,FLOSSIE,19,410400,1521141781.059259,35,29.473684210526315,886.8421052631579,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP101989,GIL,27,583200,10430739013.425922,75,43.51851851851852,2245.3703703703704,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP111989,HENRIETTE,13,280800,1961897942.366666,45,35.76923076923077,1332.6923076923076,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP121989,ISMAEL,45,972e3,55846268578.66666,105,66,5080,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP131989,JULIETTE,18,388800,3082352304.0555553,55,35.833333333333336,1390.2777777777778,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP141989,KIKO,18,388800,15078713078.122221,105,50.833333333333336,3481.9444444444443,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP151989,LORENA,41,885600,10458309248.703703,65,39.26829268292683,1756.0975609756097,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP161989,MANUEL,13,280800,1525185415.5666661,40,33.46153846153846,1144.2307692307693,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP171989,NARDA,21,453600,2662917124.6962957,45,33.333333333333336,1171.4285714285713,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP181989,OCTAVE,33,712800,32494646901.52592,115,55.15151515151515,3937.878787878788,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP191989,PRISCILLA,19,410400,3425693634.0481477,55,36.578947368421055,1446.0526315789473,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP201989,UNNAMED,8,172800,467958793.4481481,30,26.875,728.125,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP211989,RAYMOND,44,950400,71392940450.23703,125,67.95454545454545,5753.409090909091,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP221989,UNNAMED,20,432e3,1153171040.885185,30,26.75,721.25,1989,EPAC,27.838754871117807,0.9868329508578552,low
EP241989,UNNAMED,15,324e3,800639632.4666666,30,26,683.3333333333334,1989,EPAC,27.838754871117807,0.9868329508578552,low
CP011990,AKA,32,691200,6412101519.337036,55,39.53125,1614.84375,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP011990,ALMA,24,518400,8654113052.125923,75,43.333333333333336,2179.1666666666665,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP021990,BORIS,24,518400,10692840050.133331,80,45,2445.8333333333335,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP031990,CRISTINA,32,691200,5968404532.933332,55,36.5625,1467.1875,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP041990,DOUGLAS,20,432e3,5169970519.288889,55,42,1875,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP051990,ELIDA,26,561600,9856910516.511108,70,45,2296.153846153846,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP061990,UNNAMED,17,367200,1249483062.7888887,30,29.11764705882353,851.4705882352941,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP071990,FAUSTO,28,604800,12885960365.696293,75,46.42857142857143,2548.214285714286,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP081990,GENEVIEVE,35,756e3,26081074969.640736,90,54.714285714285715,3537.8571428571427,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP091990,HERNAN,47,1015200,97233602968.25555,135,72.44680851063829,6684.574468085107,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP101990,ISELLE,41,885600,57330282442.88518,105,68.65853658536585,5473.780487804878,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP111990,UNNAMED,10,216e3,392232547.2185185,25,23.5,557.5,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP121990,UNNAMED,14,302400,888496782.2185184,30,27.5,766.0714285714286,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP131990,JULIO,32,691200,31124222406.651848,100,58.4375,4134.375,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP141990,KENNA,36,777600,18337882491.09259,75,50.97222222222222,2871.527777777778,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP151990,LOWELL,36,777600,11600452195.477777,65,42.916666666666664,2075.6944444444443,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP161990,MARIE,55,1188e3,94628767139.2111,120,72.27272727272727,6211.363636363636,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP171990,NORBERT,39,842400,13325246114.455555,70,45,2209.6153846153848,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP181990,UNNAMED,13,280800,731162639.5666666,30,26.53846153846154,709.6153846153846,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP191990,ODILE,35,756e3,56011689990.333336,125,64.28571428571429,5461.428571428572,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP201990,POLO,13,280800,3572367285.725926,65,40.76923076923077,1861.5384615384614,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP211990,RACHEL,25,54e4,4453144402.066667,55,36,1418,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP221990,SIMON,24,518400,6221683094.3518505,60,41.041666666666664,1834.375,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP231990,TRUDY,67,1447200,136663450653.12221,135,76.34328358208955,6939.179104477612,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP241990,VANCE,41,885600,20757078735.93333,85,48.292682926829265,2721.951219512195,1990,EPAC,28.411626754537988,1.0071402115021002,high
EP011991,ANDRES,16,345600,3984818005.481481,55,40.625,1796.875,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP021991,BLANCA,30,648e3,5264444525.507406,55,36.833333333333336,1444.1666666666667,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP031991,CARLOS,45,972e3,54037661144.44444,105,66.66666666666667,5005.555555555556,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP041991,DELORES,26,561600,10783270421.844442,75,45,2376.923076923077,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP051991,UNNAMED,7,151200,422008401.31851846,30,27.142857142857142,742.8571428571429,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP061991,ENRIQUE,26,561600,5961052470.192592,65,38.84615384615385,1665.3846153846155,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP071991,FEFA,40,864e3,47254280456.69999,105,66.375,4968.125,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP081991,GUILLERMO,28,604800,11251964421.566664,70,45.535714285714285,2372.3214285714284,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP091991,HILDA,26,561600,4990580188.414814,55,37.69230769230769,1523.076923076923,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP101991,UNNAMED,7,151200,455460286.7888888,30,27.857142857142858,782.1428571428571,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP111991,IGNACIO,13,280800,2907373210.825926,55,39.61538461538461,1686.5384615384614,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP121991,JIMENA,46,993600,99635521865.65553,115,79.23913043478261,7365.760869565217,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP131991,KEVIN,70,1512e3,152247250441.5333,125,81.85714285714286,7540,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP141991,LINDA,42,907200,24530524937.618515,105,46.30952380952381,2750.595238095238,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP151991,MARTY,45,972e3,14446803285.555553,70,42,2025.5555555555557,1991,EPAC,28.28026766533399,1.0024837720089794,high
EP161991,NORA,24,518400,16019777108.937033,90,52.708333333333336,3253.125,1991,EPAC,28.28026766533399,1.0024837720089794,high
CP011992,EKEKA,54,1166400,33230220778.73703,100,45.648148148148145,2816.203703703704,1992,EPAC,28.297883987426758,1.003108238411825,high
CP021992,HALI,11,237600,1225956462.0185182,45,32.27272727272727,1084.090909090909,1992,EPAC,28.297883987426758,1.003108238411825,high
CP031992,UNNAMED,5,108e3,363559502.5296295,30,29,845,1992,EPAC,28.297883987426758,1.003108238411825,high
EP011992,AGATHA,18,388800,5221067355.337036,60,41.94444444444444,1954.1666666666667,1992,EPAC,28.297883987426758,1.003108238411825,high
