storm.id,storm.name,n.obs,date.time,status,record.id,lat,long,wind,storm.year,basin,sst
EP152002,LOWELL,34,2002-10-27T00:00:00Z,Tropical depression,NA,12.3,-143.7,30,2002,EPAC,26.039999417960644
EP152002,LOWELL,34,2002-10-27T06:00:00Z,Tropical depression,NA,12.3,-143.9,30,2002,EPAC,26.079999417066574
EP152002,LOWELL,34,2002-10-27T12:00:00Z,Tropical depression,NA,12.5,-144,30,2002,EPAC,26.109999416396022
EP152002,LOWELL,34,2002-10-27T18:00:00Z,Tropical storm,NA,12.8,-144.1,35,2002,EPAC,26.439999409019947
EP152002,LOWELL,34,2002-10-28T00:00:00Z,Tropical storm,NA,13.1,-144.5,35,2002,EPAC,25.589999428018928
EP152002,LOWELL,34,2002-10-28T06:00:00Z,Tropical storm,NA,13.2,-144.7,40,2002,EPAC,25.589999428018928
EP152002,LOWELL,34,2002-10-28T12:00:00Z,Tropical storm,NA,13.3,-144.9,45,2002,EPAC,25.509999429807067
EP152002,LOWELL,34,2002-10-28T18:00:00Z,Tropical storm,NA,12.9,-145.4,45,2002,EPAC,26.60999940522015
EP152002,LOWELL,34,2002-10-29T00:00:00Z,Tropical storm,NA,12.7,-145.8,40,2002,EPAC,26.469999408349395
EP152002,LOWELL,34,2002-10-29T06:00:00Z,Tropical storm,NA,12.6,-146.3,35,2002,EPAC,26.499999407678843
EP152002,LOWELL,34,2002-10-29T12:00:00Z,Tropical depression,NA,12.3,-147,30,2002,EPAC,26.479999408125877
EP152002,LOWELL,34,2002-10-29T18:00:00Z,Tropical depression,NA,12,-147.6,25,2002,EPAC,27.399999387562275
EP152002,LOWELL,34,2002-10-30T00:00:00Z,Tropical depression,NA,12.1,-148.3,25,2002,EPAC,26.659999404102564
EP152002,LOWELL,34,2002-10-30T06:00:00Z,Tropical depression,NA,11.9,-148.7,25,2002,EPAC,26.789999401196837
EP152002,LOWELL,34,2002-10-30T12:00:00Z,Tropical depression,NA,11.7,-148.9,25,2002,EPAC,26.99999939650297
EP152002,LOWELL,34,2002-10-30T18:00:00Z,Tropical depression,NA,11.5,-149.1,25,2002,EPAC,27.14999939315021
EP152002,LOWELL,34,2002-10-31T00:00:00Z,Tropical depression,NA,11.2,-149.2,25,2002,EPAC,26.589999405667186
CP032002,HUKO,43,2002-10-23T18:00:00Z,Tropical depression,NA,8.7,-153.8,20,2002,EPAC,28.979999352246523
CP032002,HUKO,43,2002-10-24T00:00:00Z,Tropical depression,NA,8.9,-154,20,2002,EPAC,28.88999935425818
CP032002,HUKO,43,2002-10-24T06:00:00Z,Tropical depression,NA,9.1,-154.2,20,2002,EPAC,28.50999936275184
CP032002,HUKO,43,2002-10-24T12:00:00Z,Tropical depression,NA,9.3,-154.3,25,2002,EPAC,28.46999936364591
CP032002,HUKO,43,2002-10-24T18:00:00Z,Tropical depression,NA,9.5,-154.3,25,2002,EPAC,28.46999936364591
CP032002,HUKO,43,2002-10-25T00:00:00Z,Tropical depression,NA,9.8,-154.3,25,2002,EPAC,28.019999373704195
CP032002,HUKO,43,2002-10-25T06:00:00Z,Tropical depression,NA,10,-154.2,25,2002,EPAC,28.059999372810125
CP032002,HUKO,43,2002-10-25T12:00:00Z,Tropical depression,NA,10.3,-154.2,25,2002,EPAC,27.91999937593937
CP032002,HUKO,43,2002-10-25T18:00:00Z,Tropical depression,NA,10.6,-154.6,30,2002,EPAC,27.349999388679862
CP032002,HUKO,43,2002-10-26T00:00:00Z,Tropical storm,NA,10.8,-154.9,35,2002,EPAC,27.37999938800931
CP032002,HUKO,43,2002-10-26T06:00:00Z,Tropical storm,NA,11.4,-155.1,35,2002,EPAC,27.88999937660992
CP032002,HUKO,43,2002-10-26T12:00:00Z,Tropical storm,NA,11.4,-155.7,40,2002,EPAC,27.709999380633235
CP032002,HUKO,43,2002-10-26T18:00:00Z,Tropical storm,NA,11.5,-156.3,45,2002,EPAC,27.52999938465655
CP032002,HUKO,43,2002-10-27T00:00:00Z,Tropical storm,NA,11.5,-156.8,45,2002,EPAC,27.399999387562275
CP032002,HUKO,43,2002-10-27T06:00:00Z,Tropical storm,NA,11.7,-157.6,50,2002,EPAC,27.18999939225614
CP032002,HUKO,43,2002-10-27T12:00:00Z,Tropical storm,NA,11.4,-157.7,55,2002,EPAC,27.159999392926693
CP032002,HUKO,43,2002-10-27T18:00:00Z,Tropical storm,NA,12.2,-158.1,55,2002,EPAC,27.099999394267797
CP032002,HUKO,43,2002-10-28T00:00:00Z,Tropical storm,NA,12.3,-158.5,55,2002,EPAC,26.889999398961663
CP032002,HUKO,43,2002-10-28T06:00:00Z,Tropical storm,NA,12.5,-158.8,55,2002,EPAC,26.68999940343201
CP032002,HUKO,43,2002-10-28T12:00:00Z,Tropical storm,NA,12.7,-159,60,2002,EPAC,26.699999403208494
CP032002,HUKO,43,2002-10-28T18:00:00Z,Hurricane,NA,12.8,-160,65,2002,EPAC,26.149999415501952
CP032002,HUKO,43,2002-10-29T00:00:00Z,Hurricane,NA,12.8,-160,65,2002,EPAC,25.159999437630177
CP032002,HUKO,43,2002-10-29T06:00:00Z,Hurricane,NA,12.9,-160.4,65,2002,EPAC,25.349999433383346
CP032002,HUKO,43,2002-10-29T12:00:00Z,Hurricane,NA,13.2,-160.5,65,2002,EPAC,25.389999432489276
CP032002,HUKO,43,2002-10-29T18:00:00Z,Hurricane,NA,13.6,-160.4,65,2002,EPAC,25.109999438747764
CP032002,HUKO,43,2002-10-30T00:00:00Z,Tropical storm,NA,14,-161.3,55,2002,EPAC,25.609999427571893
CP032002,HUKO,43,2002-10-30T06:00:00Z,Tropical storm,NA,14,-162.6,55,2002,EPAC,26.559999406337738
CP032002,HUKO,43,2002-10-30T12:00:00Z,Tropical storm,NA,13.8,-163.4,50,2002,EPAC,26.539999406784773
CP032002,HUKO,43,2002-10-30T18:00:00Z,Tropical storm,NA,13.7,-164.3,55,2002,EPAC,26.469999408349395
CP032002,HUKO,43,2002-10-31T00:00:00Z,Tropical storm,NA,13.9,-165.3,60,2002,EPAC,26.229999413713813
CP032002,HUKO,43,2002-10-31T06:00:00Z,Hurricane,NA,13.8,-166.2,65,2002,EPAC,26.539999406784773
CP032002,HUKO,43,2002-10-31T12:00:00Z,Hurricane,NA,13.7,-166.9,65,2002,EPAC,26.269999412819743
CP032002,HUKO,43,2002-10-31T18:00:00Z,Hurricane,NA,13.5,-168.1,65,2002,EPAC,27.439999386668205
CP032002,HUKO,43,2002-11-01T00:00:00Z,Hurricane,NA,13.4,-169.2,65,2002,EPAC,27.549999384209514
CP032002,HUKO,43,2002-11-01T06:00:00Z,Hurricane,NA,13.7,-170.3,65,2002,EPAC,27.559999383985996
CP032002,HUKO,43,2002-11-01T12:00:00Z,Hurricane,NA,14.1,-171.4,75,2002,EPAC,27.759999379515648
CP032002,HUKO,43,2002-11-01T18:00:00Z,Hurricane,NA,14.6,-172,75,2002,EPAC,28.03999937325716
CP032002,HUKO,43,2002-11-02T00:00:00Z,Hurricane,NA,14.7,-172.6,75,2002,EPAC,27.7299993801862
CP032002,HUKO,43,2002-11-02T06:00:00Z,Hurricane,NA,14.7,-173.5,75,2002,EPAC,27.669999381527305
CP032002,HUKO,43,2002-11-02T12:00:00Z,Hurricane,NA,14.8,-174.2,75,2002,EPAC,27.45999938622117
CP032002,HUKO,43,2002-11-02T18:00:00Z,Hurricane,NA,15,-175.2,75,2002,EPAC,27.779999379068613
CP032002,HUKO,43,2002-11-03T00:00:00Z,Hurricane,NA,15.4,-176.6,75,2002,EPAC,27.599999383091927
CP032002,HUKO,43,2002-11-03T06:00:00Z,Hurricane,NA,15.7,-179.1,75,2002,EPAC,27.45999938622117
EP162002,UNNAMED,10,2002-11-14T00:00:00Z,Tropical depression,NA,15.1,-109.9,25,2002,EPAC,27.45999938622117
EP162002,UNNAMED,10,2002-11-14T06:00:00Z,Tropical depression,NA,15.2,-111,30,2002,EPAC,26.91999939829111
EP162002,UNNAMED,10,2002-11-14T12:00:00Z,Tropical depression,NA,15.7,-111.5,30,2002,EPAC,26.29999941214919
EP162002,UNNAMED,10,2002-11-14T18:00:00Z,Tropical depression,NA,16.3,-111.8,30,2002,EPAC,26.239999413490295
EP162002,UNNAMED,10,2002-11-15T00:00:00Z,Tropical depression,NA,16.2,-112.4,30,2002,EPAC,25.819999422878027
EP162002,UNNAMED,10,2002-11-15T06:00:00Z,Tropical depression,NA,15.9,-113.1,30,2002,EPAC,26.129999415948987
EP162002,UNNAMED,10,2002-11-15T12:00:00Z,Tropical depression,NA,15.6,-113.8,30,2002,EPAC,26.079999417066574
EP162002,UNNAMED,10,2002-11-15T18:00:00Z,Tropical depression,NA,15.2,-114.6,25,2002,EPAC,25.999999418854713
EP162002,UNNAMED,10,2002-11-16T00:00:00Z,Tropical depression,NA,14.9,-115.6,25,2002,EPAC,26.199999414384365
EP162002,UNNAMED,10,2002-11-16T06:00:00Z,Other low,NA,14.7,-116.7,20,2002,EPAC,25.98999941907823
EP012003,ANDRES,28,2003-05-19T18:00:00Z,Tropical depression,NA,9.6,-102.2,25,2003,EPAC,29.419999342411757
EP012003,ANDRES,28,2003-05-20T00:00:00Z,Tropical depression,NA,9.6,-103.1,30,2003,EPAC,28.749999357387424
EP012003,ANDRES,28,2003-05-20T06:00:00Z,Tropical storm,NA,9.7,-104,40,2003,EPAC,28.829999355599284
EP012003,ANDRES,28,2003-05-20T12:00:00Z,Tropical storm,NA,9.7,-105,45,2003,EPAC,28.96999935247004
EP012003,ANDRES,28,2003-05-20T18:00:00Z,Tropical storm,NA,9.7,-106.1,50,2003,EPAC,29.0499993506819
EP012003,ANDRES,28,2003-05-21T00:00:00Z,Tropical storm,NA,9.7,-107.3,50,2003,EPAC,28.899999354034662
EP012003,ANDRES,28,2003-05-21T06:00:00Z,Tropical storm,NA,9.8,-108.6,50,2003,EPAC,29.00999935157597
EP012003,ANDRES,28,2003-05-21T12:00:00Z,Tropical storm,NA,10.1,-110.2,45,2003,EPAC,28.519999362528324
EP012003,ANDRES,28,2003-05-21T18:00:00Z,Tropical storm,NA,10.4,-111.9,45,2003,EPAC,28.589999360963702
EP012003,ANDRES,28,2003-05-22T00:00:00Z,Tropical storm,NA,10.5,-113.5,45,2003,EPAC,28.679999358952045
EP012003,ANDRES,28,2003-05-22T06:00:00Z,Tropical storm,NA,10.8,-115.2,50,2003,EPAC,28.65999935939908
EP012003,ANDRES,28,2003-05-22T12:00:00Z,Tropical storm,NA,11.1,-117,50,2003,EPAC,27.469999385997653
EP012003,ANDRES,28,2003-05-22T18:00:00Z,Tropical storm,NA,11.5,-118.8,45,2003,EPAC,27.409999387338758
EP012003,ANDRES,28,2003-05-23T00:00:00Z,Tropical storm,NA,11.8,-120.7,45,2003,EPAC,27.02999939583242
EP012003,ANDRES,28,2003-05-23T06:00:00Z,Tropical storm,NA,12.2,-122.4,45,2003,EPAC,26.849999399855733
EP012003,ANDRES,28,2003-05-23T12:00:00Z,Tropical storm,NA,12.5,-124.1,45,2003,EPAC,26.789999401196837
EP012003,ANDRES,28,2003-05-23T18:00:00Z,Tropical storm,NA,12.9,-125.9,45,2003,EPAC,27.119999393820763
EP012003,ANDRES,28,2003-05-24T00:00:00Z,Tropical storm,NA,13.4,-127.6,45,2003,EPAC,27.009999396279454
EP012003,ANDRES,28,2003-05-24T06:00:00Z,Tropical storm,NA,13.8,-129.1,45,2003,EPAC,26.4099994096905
EP012003,ANDRES,28,2003-05-24T12:00:00Z,Tropical storm,NA,14.1,-130.5,45,2003,EPAC,26.049999417737126
EP012003,ANDRES,28,2003-05-24T18:00:00Z,Tropical storm,NA,14.4,-131.8,40,2003,EPAC,25.359999433159828
EP012003,ANDRES,28,2003-05-25T00:00:00Z,Tropical storm,NA,14.6,-133.2,35,2003,EPAC,24.879999443888664
EP012003,ANDRES,28,2003-05-25T06:00:00Z,Tropical depression,NA,14.5,-134.6,30,2003,EPAC,24.97999944165349
EP012003,ANDRES,28,2003-05-25T12:00:00Z,Other low,NA,14.3,-136.2,25,2003,EPAC,24.499999452382326
EP012003,ANDRES,28,2003-05-25T18:00:00Z,Other low,NA,14.1,-137.8,25,2003,EPAC,25.079999439418316
EP012003,ANDRES,28,2003-05-26T00:00:00Z,Other low,NA,14.1,-139.2,25,2003,EPAC,25.539999429136515
EP012003,ANDRES,28,2003-05-26T06:00:00Z,Other low,NA,14.4,-140.5,20,2003,EPAC,24.609999449923635
EP012003,ANDRES,28,2003-05-26T12:00:00Z,Other low,NA,14.7,-141.9,20,2003,EPAC,25.419999431818724
EP022003,BLANCA,31,2003-06-17T00:00:00Z,Tropical depression,NA,15.9,-103.2,25,2003,EPAC,28.139999371021986
EP022003,BLANCA,31,2003-06-17T06:00:00Z,Tropical depression,NA,16.2,-103.3,30,2003,EPAC,28.099999371916056
EP022003,BLANCA,31,2003-06-17T12:00:00Z,Tropical depression,NA,16.4,-103.4,30,2003,EPAC,28.369999365881085
EP022003,BLANCA,31,2003-06-17T18:00:00Z,Tropical storm,NA,16.5,-103.5,35,2003,EPAC,28.26999936811626
EP022003,BLANCA,31,2003-06-18T00:00:00Z,Tropical storm,NA,16.6,-103.6,45,2003,EPAC,27.37999938800931
EP022003,BLANCA,31,2003-06-18T06:00:00Z,Tropical storm,NA,16.7,-103.8,45,2003,EPAC,27.489999385550618
EP022003,BLANCA,31,2003-06-18T12:00:00Z,Tropical storm,NA,16.7,-104,45,2003,EPAC,27.589999383315444
EP022003,BLANCA,31,2003-06-18T18:00:00Z,Tropical storm,NA,16.7,-104.3,50,2003,EPAC,27.76999937929213
EP022003,BLANCA,31,2003-06-19T00:00:00Z,Tropical storm,NA,16.6,-104.5,45,2003,EPAC,27.61999938264489
EP022003,BLANCA,31,2003-06-19T06:00:00Z,Tropical storm,NA,16.5,-104.6,45,2003,EPAC,27.76999937929213
EP022003,BLANCA,31,2003-06-19T12:00:00Z,Tropical storm,NA,16.4,-104.7,45,2003,EPAC,27.76999937929213
EP022003,BLANCA,31,2003-06-19T18:00:00Z,Tropical storm,NA,16.1,-104.9,45,2003,EPAC,28.049999373033643
EP022003,BLANCA,31,2003-06-20T00:00:00Z,Tropical storm,NA,15.9,-105.1,40,2003,EPAC,27.7299993801862
EP022003,BLANCA,31,2003-06-20T06:00:00Z,Tropical storm,NA,15.7,-105.4,35,2003,EPAC,27.599999383091927
EP022003,BLANCA,31,2003-06-20T12:00:00Z,Tropical storm,NA,15.6,-105.7,35,2003,EPAC,27.629999382421374
EP022003,BLANCA,31,2003-06-20T18:00:00Z,Tropical depression,NA,15.5,-106,30,2003,EPAC,27.599999383091927
EP022003,BLANCA,31,2003-06-21T00:00:00Z,Tropical depression,NA,15.3,-106.3,25,2003,EPAC,27.64999938197434
EP022003,BLANCA,31,2003-06-21T06:00:00Z,Tropical depression,NA,15.4,-106.2,25,2003,EPAC,27.559999383985996
EP022003,BLANCA,31,2003-06-21T12:00:00Z,Tropical depression,NA,15.5,-106.1,25,2003,EPAC,27.559999383985996
EP022003,BLANCA,31,2003-06-21T18:00:00Z,Tropical depression,NA,15.5,-106,25,2003,EPAC,27.559999383985996
EP022003,BLANCA,31,2003-06-22T00:00:00Z,Tropical depression,NA,15.6,-105.7,25,2003,EPAC,27.589999383315444
EP022003,BLANCA,31,2003-06-22T06:00:00Z,Tropical depression,NA,15.7,-105.2,25,2003,EPAC,27.30999938957393
EP022003,BLANCA,31,2003-06-22T12:00:00Z,Other low,NA,15.8,-104.9,20,2003,EPAC,27.629999382421374
EP022003,BLANCA,31,2003-06-22T18:00:00Z,Other low,NA,15.9,-104.5,20,2003,EPAC,27.519999384880066
EP022003,BLANCA,31,2003-06-23T00:00:00Z,Other low,NA,16,-104.1,20,2003,EPAC,26.889999398961663
EP022003,BLANCA,31,2003-06-23T06:00:00Z,Other low,NA,16.1,-103.9,20,2003,EPAC,26.969999397173524
EP022003,BLANCA,31,2003-06-23T12:00:00Z,Other low,NA,16.2,-103.8,20,2003,EPAC,26.969999397173524
EP022003,BLANCA,31,2003-06-23T18:00:00Z,Other low,NA,16.4,-103.7,20,2003,EPAC,26.95999939739704
EP022003,BLANCA,31,2003-06-24T00:00:00Z,Other low,NA,16.6,-103.6,20,2003,EPAC,27.129999393597245
EP022003,BLANCA,31,2003-06-24T06:00:00Z,Other low,NA,17.1,-103.8,20,2003,EPAC,27.449999386444688
EP022003,BLANCA,31,2003-06-24T12:00:00Z,Other low,NA,17.5,-104.3,20,2003,EPAC,27.41999938711524
EP032003,CARLOS,12,2003-06-26T00:00:00Z,Tropical depression,NA,13.9,-97.2,25,2003,EPAC,29.529999339953065
EP032003,CARLOS,12,2003-06-26T06:00:00Z,Tropical depression,NA,14.1,-97.8,30,2003,EPAC,29.70999933592975
EP032003,CARLOS,12,2003-06-26T12:00:00Z,Tropical storm,NA,14.7,-97.8,35,2003,EPAC,29.289999345317483
EP032003,CARLOS,12,2003-06-26T18:00:00Z,Tropical storm,NA,15,-97.3,45,2003,EPAC,29.169999347999692
EP032003,CARLOS,12,2003-06-27T00:00:00Z,Tropical storm,NA,15.7,-97.6,55,2003,EPAC,29.5099993404001
EP032003,CARLOS,12,2003-06-27T06:00:00Z,Tropical storm,NA,16.3,-98.1,45,2003,EPAC,NA
EP032003,CARLOS,12,2003-06-27T12:00:00Z,Tropical depression,NA,16.5,-98.6,30,2003,EPAC,29.7399993352592
EP032003,CARLOS,12,2003-06-27T18:00:00Z,Other low,NA,16.7,-99.3,25,2003,EPAC,29.909999331459403
EP032003,CARLOS,12,2003-06-28T00:00:00Z,Other low,NA,16.6,-99.9,25,2003,EPAC,29.529999339953065
EP032003,CARLOS,12,2003-06-28T06:00:00Z,Other low,NA,16.4,-100.6,25,2003,EPAC,29.169999347999692
EP032003,CARLOS,12,2003-06-28T12:00:00Z,Other low,NA,16.1,-101.2,25,2003,EPAC,28.65999935939908
EP032003,CARLOS,12,2003-06-28T18:00:00Z,Other low,NA,15.7,-101.8,25,2003,EPAC,27.99999937415123
EP042003,DOLORES,11,2003-07-06T06:00:00Z,Tropical depression,NA,13.8,-116,30,2003,EPAC,26.91999939829111
EP042003,DOLORES,11,2003-07-06T12:00:00Z,Tropical storm,NA,14.6,-117,35,2003,EPAC,26.199999414384365
EP042003,DOLORES,11,2003-07-06T18:00:00Z,Tropical storm,NA,15.5,-117.9,35,2003,EPAC,26.269999412819743
EP042003,DOLORES,11,2003-07-07T00:00:00Z,Tropical depression,NA,16,-118.6,30,2003,EPAC,26.829999400302768
EP042003,DOLORES,11,2003-07-07T06:00:00Z,Tropical depression,NA,16.5,-119.4,30,2003,EPAC,26.269999412819743
EP042003,DOLORES,11,2003-07-07T12:00:00Z,Tropical depression,NA,17,-120.2,25,2003,EPAC,25.069999439641833
EP042003,DOLORES,11,2003-07-07T18:00:00Z,Tropical depression,NA,17.3,-121.1,25,2003,EPAC,24.8599994443357
EP042003,DOLORES,11,2003-07-08T00:00:00Z,Tropical depression,NA,17.6,-122,25,2003,EPAC,25.24999943561852
EP042003,DOLORES,11,2003-07-08T06:00:00Z,Other low,NA,17.9,-122.8,20,2003,EPAC,24.46999945305288
EP042003,DOLORES,11,2003-07-08T12:00:00Z,Other low,NA,18.2,-124,20,2003,EPAC,24.499999452382326
EP042003,DOLORES,11,2003-07-08T18:00:00Z,Other low,NA,18.6,-125.5,20,2003,EPAC,24.059999462217093
EP052003,ENRIQUE,23,2003-07-10T12:00:00Z,Tropical depression,NA,14.1,-106.3,25,2003,EPAC,27.61999938264489
EP052003,ENRIQUE,23,2003-07-10T18:00:00Z,Tropical depression,NA,14.6,-107.5,30,2003,EPAC,27.319999389350414
EP052003,ENRIQUE,23,2003-07-11T00:00:00Z,Tropical depression,NA,14.6,-108.7,30,2003,EPAC,27.049999395385385
EP052003,ENRIQUE,23,2003-07-11T06:00:00Z,Tropical depression,NA,14.6,-109.5,30,2003,EPAC,27.61999938264489
EP052003,ENRIQUE,23,2003-07-11T12:00:00Z,Tropical storm,NA,14.7,-110.4,40,2003,EPAC,27.389999387785792
EP052003,ENRIQUE,23,2003-07-11T18:00:00Z,Tropical storm,NA,14.9,-111.2,45,2003,EPAC,26.669999403879046
EP052003,ENRIQUE,23,2003-07-12T00:00:00Z,Tropical storm,NA,15.3,-112.1,55,2003,EPAC,26.579999405890703
EP052003,ENRIQUE,23,2003-07-12T06:00:00Z,Tropical storm,NA,16.2,-113.3,55,2003,EPAC,26.009999418631196
EP052003,ENRIQUE,23,2003-07-12T12:00:00Z,Tropical storm,NA,17.2,-114.3,55,2003,EPAC,25.889999421313405
EP052003,ENRIQUE,23,2003-07-12T18:00:00Z,Tropical storm,NA,18,-115.6,55,2003,EPAC,25.51999942958355
EP052003,ENRIQUE,23,2003-07-13T00:00:00Z,Tropical storm,NA,18.9,-117.1,50,2003,EPAC,24.86999944411218
EP052003,ENRIQUE,23,2003-07-13T06:00:00Z,Tropical storm,NA,19.3,-118.7,45,2003,EPAC,24.46999945305288
EP052003,ENRIQUE,23,2003-07-13T12:00:00Z,Tropical storm,NA,19.7,-119.7,35,2003,EPAC,23.85999946668744
EP052003,ENRIQUE,23,2003-07-13T18:00:00Z,Tropical depression,NA,20,-121.2,30,2003,EPAC,23.919999465346336
EP052003,ENRIQUE,23,2003-07-14T00:00:00Z,Other low,NA,20,-122.5,25,2003,EPAC,24.839999444782734
EP052003,ENRIQUE,23,2003-07-14T06:00:00Z,Other low,NA,19.9,-123.9,25,2003,EPAC,24.849999444559216
EP052003,ENRIQUE,23,2003-07-14T12:00:00Z,Other low,NA,19.7,-125.1,25,2003,EPAC,24.15999945998192
EP052003,ENRIQUE,23,2003-07-14T18:00:00Z,Other low,NA,19.2,-126.2,20,2003,EPAC,24.89999944344163
EP052003,ENRIQUE,23,2003-07-15T00:00:00Z,Other low,NA,18.9,-126.9,20,2003,EPAC,25.189999436959624
EP052003,ENRIQUE,23,2003-07-15T06:00:00Z,Other low,NA,18.7,-127.8,20,2003,EPAC,24.82999944500625
EP052003,ENRIQUE,23,2003-07-15T12:00:00Z,Other low,NA,18.6,-128.8,20,2003,EPAC,25.069999439641833
EP052003,ENRIQUE,23,2003-07-15T18:00:00Z,Other low,NA,18.6,-129.8,20,2003,EPAC,24.719999447464943
EP052003,ENRIQUE,23,2003-07-16T00:00:00Z,Other low,NA,18.6,-130.6,20,2003,EPAC,24.729999447241426
EP062003,FELICIA,28,2003-07-17T18:00:00Z,Tropical depression,NA,14,-105.3,25,2003,EPAC,29.099999349564314
EP062003,FELICIA,28,2003-07-18T00:00:00Z,Tropical depression,NA,14.3,-107,30,2003,EPAC,27.399999387562275
EP062003,FELICIA,28,2003-07-18T06:00:00Z,Tropical storm,NA,14.6,-108.7,35,2003,EPAC,26.44999940879643
EP062003,FELICIA,28,2003-07-18T12:00:00Z,Tropical storm,NA,14.9,-110.1,45,2003,EPAC,26.71999940276146
EP062003,FELICIA,28,2003-07-18T18:00:00Z,Tropical storm,NA,15.2,-111.6,40,2003,EPAC,27.039999395608902
EP062003,FELICIA,28,2003-07-19T00:00:00Z,Tropical storm,NA,15.3,-113.2,40,2003,EPAC,26.25999941304326
EP062003,FELICIA,28,2003-07-19T06:00:00Z,Tropical storm,NA,15.4,-114.7,40,2003,EPAC,26.36999941058457
EP062003,FELICIA,28,2003-07-19T12:00:00Z,Tropical storm,NA,15.5,-116.1,40,2003,EPAC,27.409999387338758
EP062003,FELICIA,28,2003-07-19T18:00:00Z,Tropical storm,NA,15.5,-117.6,35,2003,EPAC,27.53999938443303
EP062003,FELICIA,28,2003-07-20T00:00:00Z,Tropical storm,NA,15.4,-119.2,35,2003,EPAC,26.929999398067594
EP062003,FELICIA,28,2003-07-20T06:00:00Z,Tropical depression,NA,15.2,-120.7,30,2003,EPAC,27.509999385103583
EP062003,FELICIA,28,2003-07-20T12:00:00Z,Tropical depression,NA,15.2,-121.7,30,2003,EPAC,27.179999392479658
EP062003,FELICIA,28,2003-07-20T18:00:00Z,Tropical depression,NA,15.2,-122.6,30,2003,EPAC,27.089999394491315
EP062003,FELICIA,28,2003-07-21T00:00:00Z,Tropical depression,NA,15.4,-123.6,30,2003,EPAC,27.209999391809106
EP062003,FELICIA,28,2003-07-21T06:00:00Z,Tropical depression,NA,15.6,-124.8,30,2003,EPAC,26.79999940097332
EP062003,FELICIA,28,2003-07-21T12:00:00Z,Tropical depression,NA,15.8,-126.2,30,2003,EPAC,27.41999938711524
EP062003,FELICIA,28,2003-07-21T18:00:00Z,Tropical depression,NA,15.9,-127.7,30,2003,EPAC,27.57999938353896
EP062003,FELICIA,28,2003-07-22T00:00:00Z,Tropical depression,NA,16.1,-129.1,30,2003,EPAC,27.52999938465655
EP062003,FELICIA,28,2003-07-22T06:00:00Z,Tropical depression,NA,16.4,-130.3,25,2003,EPAC,27.02999939583242
EP062003,FELICIA,28,2003-07-22T12:00:00Z,Tropical depression,NA,16.7,-131.4,25,2003,EPAC,27.349999388679862
EP062003,FELICIA,28,2003-07-22T18:00:00Z,Tropical depression,NA,17.1,-132.8,25,2003,EPAC,25.539999429136515
EP062003,FELICIA,28,2003-07-23T00:00:00Z,Tropical depression,NA,17.5,-134.5,25,2003,EPAC,25.17999943718314
EP062003,FELICIA,28,2003-07-23T06:00:00Z,Tropical depression,NA,17.6,-136.1,25,2003,EPAC,24.729999447241426
EP062003,FELICIA,28,2003-07-23T12:00:00Z,Other low,NA,17.6,-137.6,20,2003,EPAC,24.989999441429973
EP062003,FELICIA,28,2003-07-23T18:00:00Z,Other low,NA,17.7,-139,20,2003,EPAC,25.159999437630177
EP062003,FELICIA,28,2003-07-24T00:00:00Z,Other low,NA,17.8,-140.5,20,2003,EPAC,25.469999430701137
EP062003,FELICIA,28,2003-07-24T06:00:00Z,Other low,NA,17.9,-142.4,20,2003,EPAC,25.159999437630177
EP062003,FELICIA,28,2003-07-24T12:00:00Z,Other low,NA,18,-144.5,20,2003,EPAC,25.539999429136515
EP072003,GUILLERMO,24,2003-08-07T06:00:00Z,Tropical depression,NA,16,-115.7,25,2003,EPAC,27.21999939158559
EP072003,GUILLERMO,24,2003-08-07T12:00:00Z,Tropical depression,NA,16.3,-116.1,25,2003,EPAC,26.98999939672649
EP072003,GUILLERMO,24,2003-08-07T18:00:00Z,Tropical depression,NA,16.5,-116.6,30,2003,EPAC,26.869999399408698
EP072003,GUILLERMO,24,2003-08-08T00:00:00Z,Tropical storm,NA,16.6,-117.2,40,2003,EPAC,27.439999386668205
EP072003,GUILLERMO,24,2003-08-08T06:00:00Z,Tropical storm,NA,16.6,-117.8,40,2003,EPAC,27.41999938711524
EP072003,GUILLERMO,24,2003-08-08T12:00:00Z,Tropical storm,NA,16.5,-118.5,45,2003,EPAC,26.869999399408698
EP072003,GUILLERMO,24,2003-08-08T18:00:00Z,Tropical storm,NA,16.1,-119.2,50,2003,EPAC,26.25999941304326
EP072003,GUILLERMO,24,2003-08-09T00:00:00Z,Tropical storm,NA,15.9,-120,50,2003,EPAC,27.53999938443303
EP072003,GUILLERMO,24,2003-08-09T06:00:00Z,Tropical storm,NA,15.8,-121,50,2003,EPAC,27.199999392032623
EP072003,GUILLERMO,24,2003-08-09T12:00:00Z,Tropical storm,NA,15.7,-122.2,50,2003,EPAC,27.41999938711524
EP072003,GUILLERMO,24,2003-08-09T18:00:00Z,Tropical storm,NA,15.5,-123.4,45,2003,EPAC,28.059999372810125
EP072003,GUILLERMO,24,2003-08-10T00:00:00Z,Tropical storm,NA,15.4,-124.6,45,2003,EPAC,26.779999401420355
EP072003,GUILLERMO,24,2003-08-10T06:00:00Z,Tropical storm,NA,15.4,-125.8,45,2003,EPAC,26.44999940879643
EP072003,GUILLERMO,24,2003-08-10T12:00:00Z,Tropical storm,NA,15.5,-126.9,40,2003,EPAC,26.6399994045496
